"","CountryName","CountryCode","Date","region","PolicyType","PolicyCode","previous_PolicyCode","Notes"
"11","Aruba","ABW",2022-02-25,"Latin_America_Caribbean","H1: Public information campaigns","2G","2G","The government of Aruba has a coordinated website for covid information and a website with clear entry information.     Links: https://archive.ph/JzDZs and https://archive.ph/HTLmX"
"12","Aruba","ABW",2022-02-25,"Latin_America_Caribbean","H2: Testing policy","1","1","Testing can be booked through the Aruba Health App. However, this platform is only allowed for certain patients with a health number and who are symptomatic (according to the case definition). Details can be found here: https://archive.ph/huJya    Private tests also appear to be available in three locations in Aruba for a fee. These are listed here: https://archive.ph/jz3zy"
"13","Aruba","ABW",2022-02-25,"Latin_America_Caribbean","H3: Contact tracing","2","2","There appear to be changes to contact tracing methods (most recent info from Fall 2021) which seem comprehensive.    Link: https://archive.ph/rCCAK"
"14","Aruba","ABW",2022-02-25,"Latin_America_Caribbean","H6: Facial Coverings","2G","2G","The Aruba covid-19 information website states that, ""the use of masks is obligatory inside all establishments, including gyms and schools"".    Link: https://archive.ph/JzDZs"
"15","Aruba","ABW",2022-02-25,"Latin_America_Caribbean","H7: Vaccination policy","5G","5G","Vaccines (primarily Pfizer) are widely available in Aruba, including for the 5-11 age group.    Links: https://archive.ph/DOj4j and https://archive.ph/CNaD1 and https://archive.ph/3s934"
"16","Aruba","ABW",2022-02-25,"Latin_America_Caribbean","H8: Protection of elderly people","0","0","No specific measures for elderly populations have been identified.    Link: https://archive.ph/JzDZs"
"17","Aruba","ABW",2022-02-25,"Latin_America_Caribbean","V1: Vaccine Prioritisation","-3","-3","Vaccine prioritisation/eligibility remains the same since last coding.    Link: https://archive.ph/CNaD1"
"18","Aruba","ABW",2022-02-25,"Latin_America_Caribbean","V2: Vaccine Availability","25349","23619","Vaccine prioritisation remains unchanged since last coding.    https://archive.ph/CNaD1"
"19","Aruba","ABW",2022-02-25,"Latin_America_Caribbean","V3: Vaccine Financial Support","25349","23619","The vaccine is freely available in Aruba. No change since last coding."
"20","Aruba","ABW",2022-02-25,"Latin_America_Caribbean","V4: Mandatory Vaccination","25349","23619","No mandates have been identified."
"21","Argentina","ARG",2022-03-02,"Latin_America_Caribbean","C1: School closing","0","1G","Primary school resumed on the 21st of February and Secondary School resumed on the 2nd of March. These are the new measures implemented:  â¢	A health pass will not be required and it will not be a condition for learning at school.  â¢	The use of masks in students will not be mandatory at any level or modality of the educational system, in order to favour the pedagogical tasks of teaching and learning.  â¢	End the bubble system. The interaction between students from different courses and teachers returns to normal.  â¢	Insulations for close contacts are modified. It will not be necessary to isolate all classmates in the event of a positive case. Only the student who is positive should be isolated.  https://archive.ph/hAuat"
"22","Argentina","ARG",2022-02-22,"Latin_America_Caribbean","C2: Workplace closing","1G","1G","Workplaces are open with preventive measures in place. Decree 867/2021 is valid until 31/DEC/2022.   https://archive.ph/ujQXR   https://archive.ph/JdQbV"
"23","Argentina","ARG",2022-02-22,"Latin_America_Caribbean","C3: Cancel public events","1G","1G","Public events are allowed under preventive measures. From January 1st 2022, some activities, such as massive events, are considered high-risk activities and require proof of complete covid-19 vaccination or one dose plus a negative diagnostic test within 48 hours of the event. - Decree 867/2021 is valid until 31/DEC/2022.  https://archive.ph/ujQXR   https://archive.ph/jqgvQ"
"24","Argentina","ARG",2022-02-22,"Latin_America_Caribbean","C4: Restrictions on gatherings","1G","1G","From January 1st 2022, some activities, such as massive events, group travels in the elderly population, and certain gatherings are considered high-risk activities and require proof of complete covid-19 vaccination or one dose plus a negative diagnostic test within 48 hours of the event. Decree 867/2021 is valid until 31/DEC/2022.  https://archive.ph/ujQXR   https://archive.ph/jqgvQ"
"25","Argentina","ARG",2022-02-22,"Latin_America_Caribbean","C5: Close public transport","0","0","Decree 494/2021 establishes that the use of public transport (collective, train and subway) is restricted in localities in a situation of epidemiological and health alarm. At this time there is no locality in this situation in the entire country. People must follow preventive measures at all times.    https://archive.ph/eTmsw   https://archive.ph/Ticij"
"26","Argentina","ARG",2022-02-22,"Latin_America_Caribbean","C6: Stay at home requirements","0","0","No changes. Currently, there are no stay-at-home requirements.   https://archive.ph/Ticij   https://archive.ph/eTmsw"
"27","Argentina","ARG",2022-02-22,"Latin_America_Caribbean","E1: Income support","2G","2G","No changes. Repro II program is currently available.   The Ministry of Labor, Employment and Social Security, through Resolution 49/2022, extended until January the validity of the Productive Recovery II (Repro II) and assistance programs for independent workers in critical sectors.   The amount of the assistance is variable according to the sector in which the company develops its activities:  â¢	Non-critical affected sectors: 70% of the net remuneration (83% of the total remuneration declared in the F.931) up to a maximum of $9,000;  â¢	Critical sectors and health: 70% of the net remuneration (83% of the total remuneration declared in the F.931) up to a maximum of $22,000  https://archive.ph/EGAAK"
"28","Argentina","ARG",2022-02-22,"Latin_America_Caribbean","E2: Debt/contract relief","0","0","No new data was found.   https://archive.ph/yHz7Q"
"29","Argentina","ARG",2022-02-22,"Latin_America_Caribbean","H1: Public information campaigns","2G","2G","Public campaign across social media and official web pages.  https://archive.ph/jqgvQ   https://archive.ph/4h9w0"
"30","Argentina","ARG",2022-02-22,"Latin_America_Caribbean","H2: Testing policy","2","2","No changes. From 11 Jan 2022, testing is available to people with symptoms and certain close contacts of confirmed cases.  https://archive.ph/qDfDy   https://archive.ph/pAACR"
"31","Argentina","ARG",2022-02-22,"Latin_America_Caribbean","H3: Contact tracing","1","1","No changes.   The comprehensive contact tracing strategy uses the mobile application (Cuidar). The recommendations for the study and confirmation of cases are adapted to optimize resources confirming cases by clinical and epidemiological criteria. Therefore, testing to contacts is not currently widely available.   https://archive.ph/qDfDy   https://archive.ph/pAACR"
"32","Argentina","ARG",2022-02-22,"Latin_America_Caribbean","H7: Vaccination policy","5G","5G","No changes. The COVID-19 vaccine is available for all adults older than 18 years old. Children 12-17 and 3-11 years old are being vaccinated.   https://archive.ph/vM1KP    Vaccines are free of charge for people in Argentina.  Decree 867/2021: â10. Deliver, free of charge or for a fee, the supplies, equipment, pharmaceutical products, vaccines, devices and elements for medical use that are required to meet the demand in the event of an emergency.â (12/23/2021)  https://archive.ph/ujQXR"
"33","Argentina","ARG",2022-02-22,"Latin_America_Caribbean","V1: Vaccine Prioritisation","-3","-3","All adults are entitled to receive a covid-19 vaccine if they wish to. Children 3-11 years of age receive Sinopharm vaccine, and children 12-17 years of age are receiving Moderna or Pfizer vaccines.   https://archive.ph/vM1KP  https://archive.ph/iFDtN   https://archive.ph/Ee2aU"
"34","Argentina","ARG",2022-02-22,"Latin_America_Caribbean","V2: Vaccine Availability","26569","22462","All adults are entitled to receive a covid-19 vaccine if they wish to. Children 3-11 years of age receive Sinopharm vaccine, and children 12-17 years of age are receiving Moderna or Pfizer vaccines.   As of the 21st of March, 40,560,325 people have started their vaccination series and 36,817,140 have received two doses.   https://archive.ph/vM1KP  https://archive.ph/iFDtN   https://archive.ph/Ee2aU"
"35","Argentina","ARG",2022-02-22,"Latin_America_Caribbean","V3: Vaccine Financial Support","26569","22462","Vaccines are fully funded by the Argentinian Government.  https://archive.ph/vM1KP  https://archive.ph/iFDtN"
"36","Argentina","ARG",2022-02-22,"Latin_America_Caribbean","V4: Mandatory Vaccination","26569","22462","There is no mandatory vaccination in Argentina.   https://archive.ph/vM1KP  https://archive.ph/iFDtN"
"37","Bahamas","BHS",2022-02-22,"Latin_America_Caribbean","C1: School closing","3G","3G","According to the UNESCO School Closures tracker, schools in the Bahamas remain closed due to COVID-19.    Link: https://archive.ph/Xmnbn"
"38","Bahamas","BHS",2022-03-08,"Latin_America_Caribbean","C1: School closing","3G","3G","According to the UNESCO School Closures tracker, schools in the Bahamas remain closed due to COVID-19.  https://web.archive.org/web/20220320152636/https://en.unesco.org/covid19/educationresponse"
"39","Bahamas","BHS",2022-02-22,"Latin_America_Caribbean","C2: Workplace closing","1G","1G","Workplaces are open but there are recommendations to work from home where possible, and to maintain social distancing/mask wearing when in the workplace.    Link: https://archive.ph/6h4L4"
"40","Bahamas","BHS",2022-03-08,"Latin_America_Caribbean","C2: Workplace closing","1G","1G","Workplaces are open but there are recommendations to work from home where possible, and to maintain social distancing/mask wearing when in the workplace.    Link: https://archive.ph/6h4L4"
"41","Bahamas","BHS",2022-02-22,"Latin_America_Caribbean","C3: Cancel public events","1G","1G","Restrictions for gatherings vary by venue, but are recommended to be held outdoors where possible. Social gathering details can be found in C4 while details for funerals, religious services, etc. can be found at the link below.    Link: https://archive.ph/6h4L4"
"42","Bahamas","BHS",2022-03-08,"Latin_America_Caribbean","C3: Cancel public events","1G","1G","Restrictions for gatherings vary by venue, but are recommended to be held outdoors where possible. Social gathering details can be found in C4 while details for funerals, religious services, etc. can be found at the link below.    Link: https://archive.ph/6h4L4"
"43","Bahamas","BHS",2022-02-22,"Latin_America_Caribbean","C4: Restrictions on gatherings","3G","3G","There are three types of restrictions on social gatherings in the Bahamas:  1. Social gatherings may be held indoors for up to 40 people, as long as it is a private residence.   2. Social gatherings may be held or attended at a facility as long as all attendees are fully vaccinated or provide proof of a negative test (and covid protocols adhered to)  3. Social gatherings may be held outdoors for no more than 100 people as long as all attendees are fully vaccinated or provide proof of negative covid test (and covid protocols adhered to)    Link: https://archive.ph/6h4L4"
"44","Bahamas","BHS",2022-03-08,"Latin_America_Caribbean","C4: Restrictions on gatherings","3G","3G","There are three types of restrictions on social gatherings in the Bahamas:  1. Social gatherings may be held indoors for up to 40 people, as long as it is a private residence.   2. Social gatherings may be held or attended at a facility as long as all attendees are fully vaccinated or provide proof of a negative test (and covid protocols adhered to)  3. Social gatherings may be held outdoors for no more than 100 people as long as all attendees are fully vaccinated or provide proof of negative covid test (and covid protocols adhered to)    (Note: coding for 'everybody' as there is no specific guidance for unvaccinated people)    Link: https://archive.ph/6h4L4"
"45","Bahamas","BHS",2022-02-22,"Latin_America_Caribbean","C5: Close public transport","1G","0","Taxi services and public or private bus services are permitted to operate at 50% of normal seating capacity.    Link: https://archive.ph/6h4L4"
"46","Bahamas","BHS",2022-03-08,"Latin_America_Caribbean","C5: Close public transport","1G","1G","Taxi services and public or private bus services are permitted to operate at 50% of normal seating capacity.    Link: https://archive.ph/6h4L4"
"47","Bahamas","BHS",2022-02-22,"Latin_America_Caribbean","C6: Stay at home requirements","1G","0","No curfews or lockdowns are in place but it is recommended to stay at home and socially distance where possible.    Link: https://archive.ph/6h4L4"
"48","Bahamas","BHS",2022-03-08,"Latin_America_Caribbean","C6: Stay at home requirements","1G","1G","No curfews or lockdowns are in place but it is recommended to stay at home and socially distance where possible.    Link: https://archive.ph/6h4L4"
"49","Bahamas","BHS",2022-02-22,"Latin_America_Caribbean","C7: Restrictions on internal movement","2G","0","According to the Bahamas COVID-19 website, ""Fully vaccinated travelers travelling domestically (from New Providence, Paradise Island, Grand Bahama, Eleuthera or Inagua) are required to present a negative Rapid Antigen or RT-PCR test taken within 3 days of travel"" and ""Non-vaccinated travelers travelling domestically (from New Providence, Paradise Island, Grand Bahama, Eleuthera or Inagua) are required to present a negative RT-PCR test taken within 3 days of travel"".    Note: Coding as 2G for all populations as there are restrictions on all populations, it is simply the tests that vary (Rapid Test or PCR for fully vaccinated, PCR for unvaccinated)    Link: https://archive.ph/6h4L4"
"50","Bahamas","BHS",2022-03-08,"Latin_America_Caribbean","C7: Restrictions on internal movement","2G","2G","According to the Bahamas COVID-19 website, ""Fully vaccinated travelers travelling domestically (from New Providence, Paradise Island, Grand Bahama, Eleuthera or Inagua) are required to present a negative Rapid Antigen or RT-PCR test taken within 3 days of travel"" and ""Non-vaccinated travelers travelling domestically (from New Providence, Paradise Island, Grand Bahama, Eleuthera or Inagua) are required to present a negative RT-PCR test taken within 3 days of travel"".    Note: Coding as 2G for all populations as there are restrictions on all populations, it is simply the tests that vary (Rapid Test or PCR for fully vaccinated, PCR for unvaccinated)    Link: https://archive.ph/6h4L4"
"51","Bahamas","BHS",2022-02-22,"Latin_America_Caribbean","C8: International travel controls","1","1","All travellers, regardless of vaccination status, are required to present proof of a negative COVID test on arrival (taken within 72 hours). For fully vaccinated travellers this may be a rapid test or PCR test but for unvaccinated travellers this must be a PCR test.    As of February 20th, the Bahamas Ministry of Tourism requires that ""anyone entering The Bahamas, regardless of vaccination status, is required to undergo a Rapid Antigen Test on the fifth day after arrival (with Day 1 being day of arrival). The result should be submitted to the Ministry of Health and Wellness via its travel health website.""    Links: https://archive.ph/6h4L4 and https://archive.ph/5XAeC"
"52","Bahamas","BHS",2022-03-08,"Latin_America_Caribbean","C8: International travel controls","1","1","All travellers, regardless of vaccination status, are required to present proof of a negative COVID test on arrival (taken within 72 hours). For fully vaccinated travellers this may be a rapid test or PCR test but for unvaccinated travellers this must be a PCR test.    As of February 20th, the Bahamas Ministry of Tourism requires that ""anyone entering The Bahamas, regardless of vaccination status, is required to undergo a Rapid Antigen Test on the fifth day after arrival (with Day 1 being day of arrival). The result should be submitted to the Ministry of Health and Wellness via its travel health website.""    Links: https://archive.ph/6h4L4 and https://archive.ph/5XAeC"
"53","Bahamas","BHS",2022-02-22,"Latin_America_Caribbean","E1: Income support","0","0","No income support was identified."
"54","Bahamas","BHS",2022-03-08,"Latin_America_Caribbean","E1: Income support","0","0","No income support found."
"55","Bahamas","BHS",2022-02-22,"Latin_America_Caribbean","E2: Debt/contract relief","0","0","No debt/contract relief was identified."
"56","Bahamas","BHS",2022-03-08,"Latin_America_Caribbean","E2: Debt/contract relief","0","0","None found."
"57","Bahamas","BHS",2022-02-22,"Latin_America_Caribbean","H1: Public information campaigns","2G","2G","A coordinated campaign is in place throughout the Bahamas, including a website and information on social media pages.    Link: https://archive.ph/6h4L4"
"58","Bahamas","BHS",2022-03-08,"Latin_America_Caribbean","H1: Public information campaigns","2G","2G","A coordinated campaign is in place throughout the Bahamas, including a website and information on social media pages.    Link: https://archive.ph/6h4L4"
"59","Bahamas","BHS",2022-02-22,"Latin_America_Caribbean","H2: Testing policy","3","3","Testing appears to be generally available on most islands.     Link: https://archive.ph/5XAeC"
"60","Bahamas","BHS",2022-03-08,"Latin_America_Caribbean","H2: Testing policy","3","3","Testing appears to be generally available on most islands.     Link: https://archive.ph/5XAeC"
"61","Bahamas","BHS",2022-02-22,"Latin_America_Caribbean","H3: Contact tracing","2","2","Contact tracing appears to be in effect across the islands and particularly so for travellers.    Links: https://archive.ph/6h4L4 and https://archive.ph/5XAeC and"
"62","Bahamas","BHS",2022-03-08,"Latin_America_Caribbean","H3: Contact tracing","2","2","Contact tracing appears to be in effect across the islands and particularly so for travellers.    Links: https://archive.ph/6h4L4 and https://archive.ph/5XAeC and"
"63","Bahamas","BHS",2022-02-22,"Latin_America_Caribbean","H6: Facial Coverings","3G","4G","Masks are required at all times when outside the home and in public spaces.     Link: https://archive.ph/6h4L4 and https://archive.ph/VctAe"
"64","Bahamas","BHS",2022-03-08,"Latin_America_Caribbean","H6: Facial Coverings","3G","3G","Masks are required at all times when outside the home and in public spaces.     Link: https://archive.ph/6h4L4 and https://archive.ph/VctAe"
"65","Bahamas","BHS",2022-02-22,"Latin_America_Caribbean","H7: Vaccination policy","5G","4G","Vaccines are available to all residents over the age of 12. Boosters are available for those over the age of 12 five months following the second dose if AstraZeneca/Pfizer or two months following the J&J shot.    Link: https://archive.ph/H45jc"
"66","Bahamas","BHS",2022-03-08,"Latin_America_Caribbean","H7: Vaccination policy","5G","5G","Vaccines are available to all residents over the age of 12. Boosters are available for those over the age of 12 five months following the second dose if AstraZeneca/Pfizer or two months following the J&J shot.    Link: https://archive.ph/H45jc"
"67","Bahamas","BHS",2022-02-22,"Latin_America_Caribbean","H8: Protection of elderly people","0","0","No specific measures for the elderly were identified."
"68","Bahamas","BHS",2022-03-08,"Latin_America_Caribbean","H8: Protection of elderly people","0","0","No specific measures for the elderly were identified."
"69","Bahamas","BHS",2022-02-22,"Latin_America_Caribbean","V1: Vaccine Prioritisation","-3","-3","Vaccines are broadly available for residents over the age of 12.    Link: https://archive.ph/H45jc"
"70","Bahamas","BHS",2022-03-08,"Latin_America_Caribbean","V1: Vaccine Prioritisation","-3","-3","Vaccines are broadly available for residents over the age of 12.    Link: https://archive.ph/H45jc"
"71","Bahamas","BHS",2022-02-22,"Latin_America_Caribbean","V2: Vaccine Availability","24523","22653","Vaccines appear to be broadly available for the population over 12.    Link: https://archive.ph/H45jc"
"72","Bahamas","BHS",2022-03-08,"Latin_America_Caribbean","V2: Vaccine Availability","26778","24523","Vaccines are broadly available for residents over the age of 12.    Link: https://archive.ph/H45jc"
"73","Bahamas","BHS",2022-02-22,"Latin_America_Caribbean","V3: Vaccine Financial Support","24523","22653","Vaccines are fully covered by government funding.    Link: https://archive.ph/H45jc"
"74","Bahamas","BHS",2022-03-08,"Latin_America_Caribbean","V3: Vaccine Financial Support","26778","24523","Free"
"75","Bahamas","BHS",2022-02-22,"Latin_America_Caribbean","V4: Mandatory Vaccination","24523","22653","No mandates identified at this time."
"76","Bahamas","BHS",2022-03-08,"Latin_America_Caribbean","V4: Mandatory Vaccination","26778","24523","No mandates"
"77","Bolivia","BOL",2022-03-08,"Latin_America_Caribbean","C1: School closing","2T","2T","No changes found  https://web.archive.org/web/20220307221108/https://eju.tv/2022/01/clases-en-bolivia-rigen-las-3-modalidades-y-eleccion-es-de-colegios-y-distrital/    Some schools have fully reopened while others are implementing hybrid or virtual education programs.     /web/20220327121229/https://bo.usembassy.gov/covid-19-information/"
"78","Bolivia","BOL",2022-03-08,"Latin_America_Caribbean","C2: Workplace closing","1T","1T","No changes found  https://web.archive.org/web/20220110193911/https://www.garda.com/crisis24/news-alerts/543106/bolivia-authorities-maintain-covid-19-restrictions-until-at-least-dec-31-update-30"
"79","Bolivia","BOL",2022-03-27,"Latin_America_Caribbean","C3: Cancel public events","0","2G","https://web.archive.org/web/20220307222517/https://www.lanacion.com.py/mundo/2022/01/01/en-bolivia-desde-hoy-exigen-el-carne-de-vacunacion-anti-covid-para-ingresar-a-eventos/    : /web/20220327121229/https://bo.usembassy.gov/covid-19-information/  As of this Saturday, the obligation to carry a vaccination card against COVID-19 to attend public places in Bolivia came into force"
"80","Bolivia","BOL",2022-03-08,"Latin_America_Caribbean","C4: Restrictions on gatherings","0","0","No updates     Although there are no formal restrictions on gatherings in place, the Government urges citizens to avoid meeting in closed spaces. Additionally, to take part in gatherings and public events, people will have to show proof a valid Covid Pass.     https://archive.vn/K2UHM  https://archive.vn/R3Eu3"
"81","Bolivia","BOL",2022-03-08,"Latin_America_Caribbean","C5: Close public transport","0","1G","No change  Is public transportation operating? Yes.  Social distancing and the use of masks in public vehicles places remains obligatory.  /web/20220327121229/https://bo.usembassy.gov/covid-19-information/"
"82","Bolivia","BOL",2022-03-08,"Latin_America_Caribbean","C6: Stay at home requirements","0","1G","no updates  /web/20220327121229/https://bo.usembassy.gov/covid-19-information/  Movement Restrictions:     Is a curfew in place? No, however, municipalities have the authority to impose movement restrictions when deemed necessary to mitigate transmission of COVID-19.  Are there restrictions on intercity or interstate travel? No"
"83","Bolivia","BOL",2022-03-08,"Latin_America_Caribbean","C7: Restrictions on internal movement","0","1G","/web/20220327121229/https://bo.usembassy.gov/covid-19-information/  Is a curfew in place? No, however, municipalities have the authority to impose movement restrictions when deemed necessary to mitigate transmission of COVID-19."
"84","Bolivia","BOL",2022-03-08,"Latin_America_Caribbean","C8: International travel controls","2","2","If you're vaccinated, you don't need to quarantine on entry to Bolivia. On arrival you'll need to show evidence that you're fully vaccinated (vaccination completed at least 14 days before travel). In addition, you'll need to provide evidence of a negative COVID-19 (PCR) test taken within 72 hours of travel and complete an online health declaration (Spanish).    If you're not vaccinated, you must show a negative COVID (PCR) test taken within 72 hours of travel. You must also take another PCR test within 72 hours of your arrival and quarantine until you receive a negative result.      /web/20220327130755/https://www.smartraveller.gov.au/destinations/americas/bolivia"
"85","Bolivia","BOL",2022-03-08,"Latin_America_Caribbean","E1: Income support","0","0","No updates  https://archive.fo/pasx1"
"86","Bolivia","BOL",2022-03-08,"Latin_America_Caribbean","E2: Debt/contract relief","0","0","No updates  https://archive.fo/pasx1"
"87","Bolivia","BOL",2022-03-08,"Latin_America_Caribbean","H1: Public information campaigns","2G","2G","no updates  Public information campaigns conducted through the Government's social media accounts and through the Government's official web pages (including the Health Ministry)    /web/20220327131818/https://www.minsalud.gob.bo/"
"88","Bolivia","BOL",2022-03-08,"Latin_America_Caribbean","H2: Testing policy","3","3","no updates  /web/20220327131818/https://www.minsalud.gob.bo/    Are PCR and/or antigen tests available for U.S. citizens in Bolivia? PCR and antigen tests are widely available in Bolivia.  If so, are test results reliably available within one calendar day? Yes.  Numerous private and public clinics throughout Bolivia offer COVID-19 testing. For a comprehensive list of COVID-19 testing centers, please visit our medical assistance page.  The designated government agency regulating COVID-19 testing in Bolivia is the Servicio Departamental de Salud (SEDES).    /web/20220327121229/https://bo.usembassy.gov/covid-19-information/"
"89","Bolivia","BOL",2022-03-08,"Latin_America_Caribbean","H3: Contact tracing","2","0","no updates  /web/20220327121229/https://bo.usembassy.gov/covid-19-information/"
"90","Bolivia","BOL",2022-03-08,"Latin_America_Caribbean","H6: Facial Coverings","4G","4G","The wearing of facemasks in public places is mandatory and social distancing measures must be respected.    /web/20220327121229/https://bo.usembassy.gov/covid-19-information/"
"91","Bolivia","BOL",2022-03-08,"Latin_America_Caribbean","H7: Vaccination policy","5G","5G","/web/20220327121229/https://bo.usembassy.gov/covid-19-information/    Has the government of Bolivia approved a COVID-19 vaccine for use? Yes.    Which vaccines are available in Bolivia? Sinopharm, Pfizer, Moderna and AstraZeneca vaccines are available, however, supplies for some of these vaccines may be inconsistent and limited.  For additional information about availability of COVID-19 vaccines, please visit the Official Site of the Government of Bolivia on COVID-19."
"92","Bolivia","BOL",2022-03-08,"Latin_America_Caribbean","H8: Protection of elderly people","0","0","/web/20220327121229/https://bo.usembassy.gov/covid-19-information/"
"93","Bolivia","BOL",2022-03-08,"Latin_America_Caribbean","V1: Vaccine Prioritisation","-3","-3","/web/20220327121229/https://bo.usembassy.gov/covid-19-information/  The planâs guiding principles include universal, free, and voluntary vaccination against COVID-19 for all Bolivians 18 years and older, according to a schedule determined by age groups."
"94","Bolivia","BOL",2022-03-08,"Latin_America_Caribbean","V2: Vaccine Availability","27133","24513","https://web.archive.org/web/20220326092753/https://www.minsalud.gob.bo/"
"95","Bolivia","BOL",2022-03-08,"Latin_America_Caribbean","V3: Vaccine Financial Support","27133","24513",NA
"96","Bolivia","BOL",2022-03-08,"Latin_America_Caribbean","V4: Mandatory Vaccination","27133","24513","0  https://web.archive.org/web/20220326092753/https://www.minsalud.gob.bo/"
"97","Barbados","BRB",2022-02-21,"Latin_America_Caribbean","C1: School closing","2G","3G","Phased reopening of schools, including St. Giles Nursery; Erdiston Special School; St. Winifredâs School; St. Stephenâs Primary School, The Ellerslie Secondary School and a division of Wilkie Cumberbatch Primary, now located at Belleville, St. Michael.     https://archive.ph/9bo0K"
"98","Barbados","BRB",2022-03-05,"Latin_America_Caribbean","C1: School closing","2G","2G","Phased reopening of schools alongside both new and old covid protocols   Old Protocols: random testing; ventilation; social distancing; mandatory masks  Old Protocols: sanitation stations in classrooms; required absences for covid/flu symptoms; sanitation of schools; covid 19 monitors; contact tracing    Links:     /web/20220326114046/https://today.caricom.org/2022/02/17/phased-reopening-of-schools-in-barbados-start-monday-21-february/     /web/20220326114235/https://gisbarbados.gov.bb/blog/changes-in-directive-coming-as-covid-situation-improves/     /web/20220326114250/https://barbadostoday.bb/2022/03/15/schools-reopen-with-improved-water-sanitation-infrastructure/     /web/20220326114124/https://gisbarbados.gov.bb/wp-content/uploads/2022/02/Barbados_Roadmap_for_reopening_of_schools.pdf     /web/20220326114119/https://gisbarbados.gov.bb/blog/phased-reopening-of-schools-start-monday-february-21/"
"99","Barbados","BRB",2022-03-04,"Latin_America_Caribbean","C2: Workplace closing","2G","2G","All businesses and organisations are permitted to open, but nightclubs will remain closed  https://archive.ph/m4Qe4"
"100","Barbados","BRB",2022-03-05,"Latin_America_Caribbean","C2: Workplace closing","2G","2G","Workplaces are open save for nightclubs.    Links:    https://web.archive.org/web/20220326120409/https://gisbarbados.gov.bb/blog/public-officers-return-to-the-office-fully-from-march-1/    https://web.archive.org/web/20220326120422/https://gisbarbados.gov.bb/covid-19-protocols/    /web/20220326120332/https://barbados.loopnews.com/content/more-restrictions-ease-entertainment-nightclubs-reopen"
"101","Barbados","BRB",2022-03-01,"Latin_America_Caribbean","C3: Cancel public events","2G","2G","No person shall attend  a fete;  a graduation;  a private party;  a private ball or dance  a private banquet;  a prize giving ceremony;  a reception;  a social event known as ""a bus crawl"";  a karaoke event; or  a bus or other vehicular excursion.  However, individuals are exempt from this if they prove they are fully vaccinated  https://archive.ph/m4Qe4"
"102","Barbados","BRB",2022-03-01,"Latin_America_Caribbean","C4: Restrictions on gatherings","3G","3G","Some social events no more than 30 persons  https://archive.ph/m4Qe4"
"103","Barbados","BRB",2022-03-01,"Latin_America_Caribbean","C5: Close public transport","0","1G","Individuals required to wear face-mask and driver may carry maximum number of passengers  https://archive.ph/m4Qe4"
"104","Barbados","BRB",2022-03-01,"Latin_America_Caribbean","C6: Stay at home requirements","0","0","No curfew in place  https://archive.ph/m4Qe4"
"105","Barbados","BRB",2022-03-01,"Latin_America_Caribbean","C7: Restrictions on internal movement","0","0","No such policies in place  https://archive.ph/m4Qe4"
