"","CountryName","CountryCode","Date","region","PolicyType","PolicyCode","previous_PolicyCode","Notes"
"22","Austria","AUT",2022-03-28,"Europe_Central_Asia","C3: Cancel public events","1G","1G","Gatherings  The following measures apply to meetings:  	â¢	For meetings of more than 50 people, organizers must appoint a COVID-19 officer and develop and implement a COVID-19 prevention concept. Exceptions to this are:  		o	Meetings in private living quarters.  		o	funerals,  		o	assemblies according to the Assembly Act,  		o	Meetings for professional purposes if these are necessary to maintain professional activity,  		o	meetings of organs of political parties,  		o	meetings of bodies of legal persons,  		o	Meetings under the Labor Constitution Act,  		o	Driving into theatres, concert halls and arenas, cinemas, music halls and cabarets when this is done with multi-track motor vehicles.     	â¢	The FFP2 mask requirement applies to meetings with assigned seats indoors (theater, concerts,..) of more than 100 people.  	â¢	For gatherings without exclusively assigned and marked seats, the organizers have the choice between the 3G rule or the FFP2 mask requirement.    **Coronavirus: current measures**  For gatherings of 100 or more people without assigned seats ( ie at parties, wedding celebrations, etc. ), there is a  âchoice of choiceâ between compliance with the mask requirement in closed rooms or a 3-G check. If organizers opt for the 3G rule, no FFP 2 masks have to be worn.    Sources:  https://web.archive.org/web/20220328190403/https://corona-ampel.gv.at/aktuelle-massnahmen/bundesweite-massnahmen/  https://web.archive.org/web/20220328163936/https://www.sozialministerium.at/Informationen-zum-Coronavirus/Coronavirus---Aktuelle-Ma%C3%9Fnahmen.html"
"23","Austria","AUT",2022-04-04,"Europe_Central_Asia","C3: Cancel public events","1G","1G","There are still some restrictions/requirements compared to life prior to Covid.      Gatherings  The following measures apply to meetings:  â¢	For meetings of more than 50 people, organizers must appoint a COVID-19 officer and develop and implement a COVID-19 prevention concept. Exceptions to this are:  o	Meetings in private living quarters.  o	funerals,  o	assemblies according to the Assembly Act,  o	Meetings for professional purposes if these are necessary to maintain professional activity,  o	meetings of organs of political parties,  o	meetings of bodies of legal persons,  o	Meetings under the Labor Constitution Act,  o	Driving into theatres, concert halls and arenas, cinemas, music halls and cabarets if this is done with multi-track motor vehicles.     â¢	The FFP2 mask requirement applies to meetings with assigned seats indoors (theatre, concerts,..) of more than 100 people.  â¢	For gatherings without exclusively assigned and marked seats, the organizers have the choice between the 3G rule or the FFP2 mask requirement.    Sources:  https://archive.ph/nVGXS [Nationwide measures]  https://archive.ph/94mKv [Coronavirus: current measures]"
"24","Austria","AUT",2022-04-16,"Europe_Central_Asia","C3: Cancel public events","1G","1G","COVID -19 prevention concepts and officers:  The creation or appointment of COVID -19 prevention concepts and officers is only necessary in vulnerable settings (hospitals, old people's and nursing homes, etc.) and for meetings with more than 500 people.    Sources:  https://archive.ph/WGqni [Coronavirus: Aktuelle MaÃnahmen]  https://archive.ph/LEl7E [Nationwide measures]  https://archive.ph/V1rio [Vienna]"
"25","Austria","AUT",2022-03-28,"Europe_Central_Asia","C4: Restrictions on gatherings","3G","3G","Gatherings  The following measures apply to meetings:  	â¢	For meetings of more than 50 people, organizers must appoint a COVID-19 officer and develop and implement a COVID-19 prevention concept. Exceptions to this are:  		o	Meetings in private living quarters.  		o	funerals,  		o	assemblies according to the Assembly Act,  		o	Meetings for professional purposes if these are necessary to maintain professional activity,  		o	meetings of organs of political parties,  		o	meetings of bodies of legal persons,  		o	Meetings under the Labor Constitution Act,  		o	Driving into theatres, concert halls and arenas, cinemas, music halls and cabarets when this is done with multi-track motor vehicles.     	â¢	The FFP2 mask requirement applies to meetings with assigned seats indoors (theater, concerts,..) of more than 100 people.  	â¢	For gatherings without exclusively assigned and marked seats, the organizers have the choice between the 3G rule or the FFP2 mask requirement.    **Coronavirus: current measures**  For gatherings of 100 or more people without assigned seats ( ie at parties, wedding celebrations, etc. ), there is a  âchoice of choiceâ between compliance with the mask requirement in closed rooms or a 3-G check. If organizers opt for the 3G rule, no FFP 2 masks have to be worn.    Sources:  https://web.archive.org/web/20220328190403/https://corona-ampel.gv.at/aktuelle-massnahmen/bundesweite-massnahmen/  https://web.archive.org/web/20220328163936/https://www.sozialministerium.at/Informationen-zum-Coronavirus/Coronavirus---Aktuelle-Ma%C3%9Fnahmen.html"
"26","Austria","AUT",2022-04-04,"Europe_Central_Asia","C4: Restrictions on gatherings","3G","3G","There are still some restrictions/requirements compared to life prior to Covid.      Gatherings  The following measures apply to meetings:  â¢	For meetings of more than 50 people, organizers must appoint a COVID-19 officer and develop and implement a COVID-19 prevention concept. Exceptions to this are:  o	Meetings in private living quarters.  o	funerals,  o	assemblies according to the Assembly Act,  o	Meetings for professional purposes if these are necessary to maintain professional activity,  o	meetings of organs of political parties,  o	meetings of bodies of legal persons,  o	Meetings under the Labor Constitution Act,  o	Driving into theatres, concert halls and arenas, cinemas, music halls and cabarets if this is done with multi-track motor vehicles.     â¢	The FFP2 mask requirement applies to meetings with assigned seats indoors (theatre, concerts,..) of more than 100 people.  â¢	For gatherings without exclusively assigned and marked seats, the organizers have the choice between the 3G rule or the FFP2 mask requirement.    **Gastronomy and accommodation**  The FFP2 mask requirement applies to all types of catering, except while staying at the administration area.    In night gastronomy (such as discotheques, clubs and dance halls in particular), those responsible or operators have the option of choosing between the requirement to wear an FFP2 mask or, alternatively, the verification of a 3G proof from the visitors or guests.    Sources:  https://archive.ph/nVGXS [Nationwide measures]  https://archive.ph/94mKv [Coronavirus: current measures]"
"27","Austria","AUT",2022-04-16,"Europe_Central_Asia","C4: Restrictions on gatherings","2G","3G","COVID -19 prevention concepts and officers:  The creation or appointment of COVID -19 prevention concepts and officers is only necessary in vulnerable settings (hospitals, old people's and nursing homes, etc.) and for meetings with more than 500 people.    Sources:  https://archive.ph/WGqni [Coronavirus: Aktuelle MaÃnahmen]  https://archive.ph/LEl7E [Nationwide measures]  https://archive.ph/V1rio [Vienna]"
"28","Austria","AUT",2022-03-28,"Europe_Central_Asia","C5: Close public transport","0","0","Public transport  FFP2 masks are generally compulsory on public transport.    Sources:  https://web.archive.org/web/20220328190403/https://corona-ampel.gv.at/aktuelle-massnahmen/bundesweite-massnahmen/  https://web.archive.org/web/20220328163936/https://www.sozialministerium.at/Informationen-zum-Coronavirus/Coronavirus---Aktuelle-Ma%C3%9Fnahmen.html"
"29","Austria","AUT",2022-04-04,"Europe_Central_Asia","C5: Close public transport","0","0","Public transport  FFP2 masks are generally compulsory on public transport.    Sources:  https://archive.ph/nVGXS [Nationwide measures]  https://archive.ph/94mKv [Coronavirus: current measures]"
"30","Austria","AUT",2022-04-16,"Europe_Central_Asia","C5: Close public transport","1G","0","Still a requirement for face masks in some public transport.    Sources:  https://archive.ph/WGqni [Coronavirus: Aktuelle MaÃnahmen]  https://archive.ph/LEl7E [Nationwide measures]  https://archive.ph/V1rio [Vienna]"
"31","Austria","AUT",2022-03-28,"Europe_Central_Asia","C8: International travel controls","1","1","When entering Austria, the ""3-G"" rule (vaccinated/recovered/tested) applies, when in Austria, you no longer need to proof your status.    Sources:  https://web.archive.org/web/20220328201958/https://www.austria.info/en/service-and-facts/coronavirus-information  https://web.archive.org/web/20220328163936/https://www.sozialministerium.at/Informationen-zum-Coronavirus/Coronavirus---Aktuelle-Ma%C3%9Fnahmen.html"
"32","Austria","AUT",2022-04-04,"Europe_Central_Asia","C8: International travel controls","1","1","Everyone entering Austria needs to show 3G proof.  This can be done through:    â¢	Proof of full vaccination (at least 2 jabs) OR proof of past infection (the medical document needs to show the date of recovery â for guests from the UK: an NHS email/text of a positive test is not sufficient)   â¢	OR a negative PCR test (valid for 72 hours) OR a negative LFT/antigen test (valid for 24 hours)  â¢	This applies to arrivals from all countries.    Source: https://archive.ph/ScDK5 [Entry Regulations for Austria]"
"33","Austria","AUT",2022-04-16,"Europe_Central_Asia","C8: International travel controls","1","1","Entry rules to Austria  When entering Austria, a general 3-G rule currently  applies. exempt  to this is  entry from virus variant areas and states .      Sources:  https://archive.ph/WGqni [Coronavirus: Aktuelle MaÃnahmen]  https://archive.ph/LEl7E [Nationwide measures]  https://archive.ph/V1rio [Vienna]"
"34","Austria","AUT",2022-04-04,"Europe_Central_Asia","H1: Public information campaigns","2G","2G","Information available on a variety of government websites, in media and social media.     Websites include:  Corona-Ampel  Travel restrictions - entering and exiting Austria  Austria vaccinates  Description of the current measures on the website of the Ministry of Social Affairs  Coronavirus - Frequently asked questions on the Ministry of Social Affairs website    Sources:  https://archive.ph/nVGXS [Nationwide measures]  https://archive.ph/94mKv [Coronavirus: current measures]  https://archive.ph/sVdOq [Austria vaccinates]"
"35","Austria","AUT",2022-03-28,"Europe_Central_Asia","H2: Testing policy","3","3","Test strategy  The low-threshold and comprehensive test offer will remain free of charge until the end of March . After that, corona tests will be used in a more targeted manner in Austria.     At the same time, access to free corona tests will continue to be made possible:   	â¢	From April 1,  people in Austria will be provided with a certain quota of free corona tests:  		o	5 free PCR tests per month  		o	5 free antigen tests per month  	â¢	In addition, there are still free corona tests  for  people with symptoms.  	â¢	People in vulnerable settings,  such as in hospitals or retirement and nursing homes, can be tested more often.  In order to continue to monitor the pandemic as broadly as possible, more focus will be placed on wastewater monitoring in the future.    Source: https://web.archive.org/web/20220328163936/https://www.sozialministerium.at/Informationen-zum-Coronavirus/Coronavirus---Aktuelle-Ma%C3%9Fnahmen.html"
"36","Austria","AUT",2022-04-01,"Europe_Central_Asia","H2: Testing policy","3","3","Change in testing strategy as of 1 April 2022.  The adjustment of the test strategy affects the previously free mass testing. In the future, 5 free PCR and 5 free antigen tests will be available to every citizen per month.    **New guidelines**  Test strategy  Austria is broadly positioned in terms of testing the population and has been able to establish a secure, functioning and nationwide test network. In order to be prepared for the coming challenges, the basic features of this test system should be retained. This means that new developments such as new virus variants can be reacted to    quickly if necessary .    At the same time, Austria is currently facing changed framework conditions due to the Omicron variant. Therefore, the Austrian test strategy - as a key pillar of pandemic management - is being adapted to the current situation: Against the background of higher immunity in the population, tests should now be used primarily where they are needed. Also, anyone who needs a test will get one! This means that tests for symptomatic people as well as tests for residents, visitors and employees of vulnerable areas will continue to be available free of charge and without restrictions.    Starting in April, the Austrian test strategy consists of three different test tracks. Funding will be provided by the federal government, but implementation and organization will remain the responsibility of the federal states, as has been the case up to now.    Symptomatic Individuals : Tests for symptomatic individuals will remain in place as usual. This means that the tests are still available free of charge and without restrictions for this group of people.     The first point of contact for symptomatic people remains 1450. The exact implementation is carried out by the individual federal states, which is why the process for those affected can vary from federal state to federal state.    Vulnerable Settings : The new test regulation defines vulnerable areas, for whose residents, visitors and employees as well as for companions and external service providers unlimited and free tests will continue to be available.  Here, too, implementation is carried out by the federal states.      Tests of the general public (""mass testing"") : The adjustment of the test strategy affects the previously free mass testing. In the future, 5 free PCR and 5 free antigen tests will be available to every citizen per month :  5 PCR tests: starting April 1st.  5 antigen tests: Available from pharmacies from April 9th.  A temporary solution is provided for self-tests purchased before April 1st: Each person can have a total of 10 PCR tests evaluated by April 30th.  For all additional tests, the chargeable test offer in Austria can be used.    At the same time, wastewater monitoring will play a greater role in the future in order to be able to reliably and long-term monitor the course of the pandemic.    The adjusted test strategy will come into effect on April 1st and will initially be valid until June 30th.    Source: https://web.archive.org/web/20220403154843/https://www.sozialministerium.at/Informationen-zum-Coronavirus/Coronavirus---Aktuelle-Ma%C3%9Fnahmen.html"
"37","Austria","AUT",2022-04-04,"Europe_Central_Asia","H2: Testing policy","3","3","Test strategy  Austria is broadly positioned in terms of testing the population and has been able to establish a secure, functioning and nationwide test network. In order to be prepared for the coming challenges, the basic features of this test system should be retained. This means that new developments such as new virus variants can be reacted to quickly if necessary.    At the same time, Austria is currently facing changed framework conditions due to the Omicron variant. Therefore, the Austrian test strategy - as a key pillar of pandemic management - is being adapted to the current situation: Against the background of higher immunity in the population, tests should now be used primarily where they are needed. Also, anyone who needs a test will get one! This means that tests for symptomatic people as well as tests for residents, visitors and employees of vulnerable areas will continue to be available free of charge and without restrictions.    Starting in April, the Austrian test strategy consists of three different test tracks. Funding will be provided by the federal government, but implementation and organization will remain the responsibility of the federal states, as has been the case up to now.    1.	Symptomatic Individuals : Tests for symptomatic individuals will remain in place as usual. This means that the tests are still available free of charge and without restrictions for this group of people.   The first point of contact for symptomatic people remains 1450. The exact implementation is carried out by the individual federal states, which is why the process for those affected can vary from federal state to federal state.    2.	Vulnerable Settings : The new test regulation defines vulnerable areas, for whose residents, visitors and employees as well as for companions and external service providers unlimited and free tests will continue to be available.  Here, too, implementation is carried out by the federal states.      3.	Tests of the general public (""mass testing"") : The adjustment of the test strategy affects the previously free mass testing. In the future, 5 free PCR and 5 free antigen tests will be available to every citizen per month :  	o	5 PCR tests: starting April 1st.  	o	5 antigen tests: Available from pharmacies from April 9th.  	o	A temporary solution is provided for self-tests purchased before April 1st: Each person can have a total of 10 PCR tests evaluated by April 30th.  For all additional tests, the chargeable test offer in Austria can be used.    At the same time, wastewater monitoring will play a greater role in the future in order to be able to reliably and long-term monitor the course of the pandemic.  The adjusted test strategy will come into effect on April 1st and will initially be valid until June 30th.    https://archive.ph/94mKv [Coronavirus: current measures]"
